402620	NORDEA BANK DANMARK A/S	DEBIT ELECTRON	DENMARK	(+45) 33-33-33-33
517030	TELLER A/S	DEBIT PLATINUM	DENMARK	(+45) 44 68 44 68
517031	TELLER A/S	DEBIT STANDARD	DENMARK	(+45) 44 68 44 68
517032		DEBIT	DENMARK	
517033	TELLER A/S	DEBIT STANDARD	DENMARK	(+45) 44 68 44 68
517034	TELLER A/S	DEBIT GOLD	DENMARK	(+45) 44 68 44 68
517035	TELLER A/S	DEBIT PLATINUM	DENMARK	(+45) 44 68 44 68
517036	TELLER A/S	DEBIT STANDARD	DENMARK	(+45) 44 68 44 68
517037		DEBIT	DENMARK	
517038		DEBIT	DENMARK	
517039		DEBIT	DENMARK	
517043	TELLER A/S	DEBIT PLATINUM	DENMARK	(+45) 44 68 44 68
517947	TELLER A/S	CREDIT PLATINUM	DENMARK	(+45) 44 68 44 68
519192	ENTERCARD NORGE, A.S.	CREDIT	DENMARK	43 86 20 20
520327	DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH	CREDIT	SWEDEN	44 (0)752-48 49 30
520368	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
520963	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
520964	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
520965	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
520966	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
520967	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
520968	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
520969	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
520970	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
520971	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
520972	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
520973	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
520974	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
520975	PBS INTERNATIONAL A/S	CREDIT	DENMARK	{454) 468-4468
520976	PBS INTERNATIONAL A/S	CREDIT STANDARD	DENMARK	{454) 468-4468
521033	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
521035	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
521036		CREDIT STANDARD	DENMARK	
521319	NORDEA BANK DANMARK A/S	CREDIT PLATINUM	DENMARK	(+45) 33-33-33-33
521349	TELLER A/S	CREDIT PLATINUM	DENMARK	(+45) 44 68 44 68
521351	TELLER A/S	CREDIT PLATINUM	DENMARK	(+45) 44 68 44 68
521352		CREDIT PLATINUM	DENMARK	
521353		CREDIT PLATINUM	DENMARK	
521785	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
521786		CREDIT STANDARD	DENMARK	
521838	TELLER A/S	CREDIT PLATINUM	DENMARK	(+45) 44 68 44 68
523936	DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH	CREDIT PLATINUM	SWEDEN	44 (0)752-48 49 30
524730	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
524882	ENTERCARD NORGE, A.S.	CREDIT	DENMARK	43 86 20 20
525750	ENTERCARD NORGE, A.S.	CREDIT STANDARD	DENMARK	43 86 20 20
525769	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
526045	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
526333	TELLER A/S	CREDIT	DENMARK	(+45) 44 68 44 68
526334	PBS INTERNATIONAL A/S	CREDIT	DENMARK	{454) 468-4468
528251	RESURS BANK AB	CREDIT STANDARD	DENMARK	
529798	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
530941	PBS INTERNATIONAL A/S	CREDIT	DENMARK	{454) 468-4468
533615	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
533617	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
534118	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
535939	DANSKE BANK A/S	DEBIT STANDARD	DENMARK	45 70 25 11 22
540287	SEB KORT DANMARK	CREDIT STANDARD	DENMARK	
540679	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
540958	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
541226	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
541246	PBS INTERNATIONAL A/S	CREDIT	DENMARK	{454) 468-4468
541274	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
541303	SEB KORT DANMARK	CREDIT GOLD	DENMARK	
541339	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
541373	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
541378	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
541398	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
541502	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
541546	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
541582	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
541595	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
541624	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
541648	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
542203	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
542612	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
542908	NORDEA BANK DANMARK A/S	CREDIT STANDARD	DENMARK	(+45) 33-33-33-33
543831	DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH	CREDIT GOLD	SWEDEN	44 (0)752-48 49 30
544057	GE CAPITAL CONSUMER CARD CO.	CREDIT	DENMARK	
544902	DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH	CREDIT GOLD	SWEDEN	44 (0)752-48 49 30
545045	DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH	DEBIT STANDARD	SWEDEN	44 (0)752-48 49 30
545114	SEB KORT DANMARK	CREDIT WORLD CARD	DENMARK	
545139	NORDEA BANK DANMARK A/S	CREDIT WORLD CARD	DENMARK	(+45) 33-33-33-33
545162	DANSKE BANK A/S	CREDIT WORLD CARD	DENMARK	45 70 25 11 22
545173	DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH	CREDIT WORLD CARD	SWEDEN	44 (0)752-48 49 30
545585	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
545857	SEB KORT DANMARK	CREDIT GOLD	DENMARK	
545956	DANSKE BANK A/S	CREDIT GOLD	DENMARK	45 70 25 11 22
545996	DANSKE BANK A/S	CREDIT PLATINUM	DENMARK	45 70 25 11 22
546310	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
546311	TELLER A/S	CREDIT PLATINUM	DENMARK	(+45) 44 68 44 68
546322	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
547131	SEB KORT DANMARK	CREDIT GOLD	DENMARK	
547132	DANSKE BANK A/S	CREDIT STANDARD	DENMARK	45 70 25 11 22
547133	DANSKE BANK A/S	CREDIT GOLD	DENMARK	45 70 25 11 22
547282	DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH	CREDIT BUSINESS	SWEDEN	44 (0)752-48 49 30
547499	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
547501	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
547505	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
547506		CREDIT BUSINESS	DENMARK	
547509	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
547510	FRANSABANK S.A.L.	CREDIT BUSINESS	DENMARK	(961) 1 745761 OR 4
547512	SEB KORT DANMARK	CREDIT CORPORATE CARD	DENMARK	
548345	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
549774	TELLER A/S	DEBIT STANDARD	DENMARK	(+45) 44 68 44 68
549775		DEBIT	DENMARK	
550028	SEB KORT DANMARK	CREDIT STANDARD	DENMARK	
552518	NORDEA BANK DANMARK A/S	CREDIT CORPORATE CARD	DENMARK	(+45) 33-33-33-33
552569	SEB KORT DANMARK	CREDIT CORPORATE CARD	DENMARK	
552597	SEB KORT DANMARK	CREDIT CORPORATE	DENMARK	
552724	DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH	CREDIT	SWEDEN	44 (0)752-48 49 30
552732	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
552748	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
552750	DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH	CREDIT CORPORATE CARD	SWEDEN	44 (0)752-48 49 30
552753	DANSKE BANK A/S	CREDIT CORPORATE CARD	DENMARK	45 70 25 11 22
552891	NORDEA BANK DANMARK A/S	CREDIT BUSINESS	DENMARK	(+45) 33-33-33-33
552954	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
552955	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552957	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
552961	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
552970	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
552971	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552972	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552980	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
552981	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552982	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552983	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552984	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552985	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552986	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552987	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552988	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552989	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552990	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552991	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552992	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552993	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
552994	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
553052	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
553063	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
553064		CREDIT BUSINESS	DENMARK	
553109	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
553472	TELLER A/S	CREDIT CORPORATE CARD	DENMARK	(+45) 44 68 44 68
554758	DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH	CREDIT STANDARD	SWEDEN	44 (0)752-48 49 30
556000	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
556001	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
556002	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
556003	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
556006	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
556007	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
556008	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
556009	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
556010	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
556011	PBS INTERNATIONAL A/S	CREDIT BUSINESS	DENMARK	{454) 468-4468
556012	PBS INTERNATIONAL A/S	CREDIT	DENMARK	{454) 468-4468
556013	PBS INTERNATIONAL A/S	CREDIT	DENMARK	{454) 468-4468
556014	PBS INTERNATIONAL A/S	CREDIT	DENMARK	{454) 468-4468
556661	SEB KORT DANMARK	CREDIT CORPORATE CARD	DENMARK	
557032		CREDIT	DENMARK	
557066	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
557067	TELLER A/S	CREDIT GOLD	DENMARK	(+45) 44 68 44 68
557068	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
557085	PBS INTERNATIONAL A/S	CREDIT	DENMARK	{454) 468-4468
557111	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
557384		DEBIT	DENMARK	
557447	DANSKE BANK AKTIESELSKAB, DENMARK, SWEDEN BRANCH	DEBIT STANDARD	SWEDEN	44 (0)752-48 49 30
557807		CREDIT	DENMARK	
557823		CREDIT	DENMARK	
557827		CREDIT	DENMARK	
557828		CREDIT	DENMARK	
557831		CREDIT	DENMARK	
557835		CREDIT	DENMARK	
557840	DEN DANSKE BANK AKTIESELSKAB, DENMARK, SWEDISH BRANCH	CREDIT	SWEDEN	
557861		CREDIT	DENMARK	
557863		CREDIT	DENMARK	
557865		CREDIT	DENMARK	
557867		CREDIT	DENMARK	
557873		CREDIT	DENMARK	
557875		CREDIT	DENMARK	
557876		CREDIT	DENMARK	
557878		CREDIT	DENMARK	
557879		CREDIT	DENMARK	
557889		CREDIT	DENMARK	
557892	NORDEA BANK DANMARK A/S	CREDIT GOLD	DENMARK	(+45) 33-33-33-33
557893	TELLER A/S	CREDIT STANDARD	DENMARK	(+45) 44 68 44 68
557897		CREDIT	DENMARK	
557898		CREDIT	DENMARK	
558253	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
558267	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
558281	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
558295	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
558304	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
558312	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
558313		CREDIT BUSINESS	DENMARK	
558314		CREDIT BUSINESS	DENMARK	
558315		CREDIT BUSINESS	DENMARK	
558316		CREDIT BUSINESS	DENMARK	
558317		CREDIT BUSINESS	DENMARK	
558425	SEB KORT DANMARK	CREDIT BUSINESS	DENMARK	
558441	DANSKE BANK A/S	CREDIT BUSINESS	DENMARK	45 70 25 11 22
558615	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
558624	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
558631	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
559046	TELLER A/S	CREDIT BUSINESS	DENMARK	(+45) 44 68 44 68
559890		CREDIT	DENMARK	
